train_loss_step,lr,epoch,step,val_loss,val_dice,train_loss_epoch
0.8613234758377075,0.0029294926207512617,0,49,,,
0.3632199764251709,0.0027191347908228636,0,99,,,
0.32425564527511597,0.0023894887417554855,0,149,,,
0.3219594955444336,0.0019728222396224737,0,199,,,
0.29674410820007324,0.0015099216252565384,0,249,,,
0.31580406427383423,0.0010460986522957683,0,299,,,
0.35855454206466675,0.0006267556454986334,0,349,,,
0.3208405375480652,0.0002929408219642937,0,399,,,
0.2843446731567383,7.733033271506429e-05,0,449,,,
0.34617942571640015,1.0295988204234163e-06,0,499,,,
0.3651677370071411,7.150747842388228e-05,0,549,,,
0.2560041546821594,0.0002818650973495096,0,599,,,
,,0,641,0.39483642578125,0.6160721778869629,
,,0,641,,,0.38312530517578125
0.26246917247772217,0.0006115111755207181,1,649,,,
0.3158455491065979,0.00102817767765373,1,699,,,
0.2936214804649353,0.001491078408434987,1,749,,,
0.29020678997039795,0.001954901497811079,1,799,,,
0.27016204595565796,0.002374244388192892,1,849,,,
0.3325878381729126,0.0027080592699348927,1,899,,,
0.2900751829147339,0.002923669759184122,1,949,,,
0.34099066257476807,0.002999970456585288,1,999,,,
0.29641348123550415,0.0029294926207512617,1,1049,,,
0.2973397970199585,0.0027191347908228636,1,1099,,,
0.2979678511619568,0.0023894887417554855,1,1149,,,
0.28557145595550537,0.0019728222396224737,1,1199,,,
0.3039669990539551,0.0015099216252565384,1,1249,,,
,,1,1283,0.39321523904800415,0.6122503876686096,
,,1,1283,,,0.2982814610004425
0.3438118100166321,0.0010460986522957683,2,1299,,,
0.2912396788597107,0.0006267556454986334,2,1349,,,
0.27676981687545776,0.0002929408219642937,2,1399,,,
0.24793517589569092,7.733033271506429e-05,2,1449,,,
0.3141261339187622,1.0295988204234163e-06,2,1499,,,
0.39996403455734253,7.150747842388228e-05,2,1549,,,
0.29372984170913696,0.0002818650973495096,2,1599,,,
0.3082107901573181,0.0006115111755207181,2,1649,,,
0.28827881813049316,0.00102817767765373,2,1699,,,
0.3055884838104248,0.001491078408434987,2,1749,,,
0.29012787342071533,0.001954901497811079,2,1799,,,
0.30197370052337646,0.002374244388192892,2,1849,,,
0.286673903465271,0.0027080592699348927,2,1899,,,
,,2,1925,0.39313727617263794,0.6123360395431519,
,,2,1925,,,0.29480114579200745
0.30420202016830444,0.002923669759184122,3,1949,,,
0.2950727343559265,0.002999970456585288,3,1999,,,
0.31303584575653076,0.0029294926207512617,3,2049,,,
0.275523841381073,0.0027191347908228636,3,2099,,,
0.31084930896759033,0.0023894887417554855,3,2149,,,
0.30084705352783203,0.0019728222396224737,3,2199,,,
0.3484026789665222,0.0015099216252565384,3,2249,,,
0.27217304706573486,0.0010460986522957683,3,2299,,,
0.30619287490844727,0.0006267556454986334,3,2349,,,
0.2818524241447449,0.0002929408219642937,3,2399,,,
0.3319249153137207,7.733033271506429e-05,3,2449,,,
0.2888171672821045,1.0295988204234163e-06,3,2499,,,
0.3152275085449219,7.150747842388228e-05,3,2549,,,
,,3,2567,0.3906456232070923,0.6146084070205688,
,,3,2567,,,0.2964284420013428
0.2996005415916443,0.0002818650973495096,4,2599,,,
0.3364129662513733,0.0006115111755207181,4,2649,,,
0.3009188175201416,0.00102817767765373,4,2699,,,
0.29356861114501953,0.001491078408434987,4,2749,,,
0.301199734210968,0.001954901497811079,4,2799,,,
0.27270781993865967,0.002374244388192892,4,2849,,,
0.30566465854644775,0.0027080592699348927,4,2899,,,
0.3298160433769226,0.002923669759184122,4,2949,,,
0.27193379402160645,0.002999970456585288,4,2999,,,
0.32997065782546997,0.0029294926207512617,4,3049,,,
0.32489103078842163,0.0027191347908228636,4,3099,,,
0.31054437160491943,0.0023894887417554855,4,3149,,,
0.28046292066574097,0.0019728222396224737,4,3199,,,
,,4,3209,0.3881813883781433,0.6178128123283386,
,,4,3209,,,0.2956911027431488
0.3185669183731079,0.0015099216252565384,5,3249,,,
